word,selected,annotated_semantics,projected_semantics,freq_sketch,f-pref_itwac,f-pref_repubblica,f-pref_wikiconll,f-adv_itwac,f-adv_repubblica,f-adv_wikiconll
mobilitazione,False,?,?,0,0,3,0,-,-,-
modello,False,?,?,0,2,0,1,-,-,-
modern,False,?,?,0,0,0,1,-,-,-
moderna,False,?,?,618,0,1,1,-,-,-
moderni,False,?,?,180,0,2,2,-,-,-
moltiplicazione,False,?,?,0,1,0,0,-,-,-
monadi,False,?,?,0,1,0,0,-,-,-
mondiale,False,?,?,328,1,3,0,-,-,-
Mondiali,False,?,?,0,1,2,1,-,-,-
mondo,False,?,Entity,0,1,0,0,-,-,-
moneta,False,?,?,0,0,0,1,-,-,-
monetari,False,?,?,0,0,0,1,-,-,-
monete,False,?,?,0,0,0,1,-,-,-
monitoraggio,False,?,?,0,2,0,0,-,-,-
monizione,False,?,?,0,1,0,0,-,-,-
monsone,False,?,?,0,1,1,0,-,-,-
montaggi,False,?,?,0,0,2,0,-,-,-
montagnolo,False,?,?,0,0,0,1,-,-,-
morale,False,?,?,64,1,0,0,-,-,-
mortem,False,?,?,62,0,1,0,-,-,-
mossa,False,?,?,0,4,0,0,-,-,-
movimento,False,?,?,0,1,0,0,-,-,-
mozartiana,False,?,?,0,0,1,0,-,-,-
MTV,False,?,?,0,1,0,0,-,-,-
mucca,False,?,?,0,1,0,0,-,-,-
murgia,False,?,?,0,1,0,0,-,-,-
Murgia,False,?,?,0,2,0,0,-,-,-
muro,False,?,?,0,2,0,0,-,-,-
museo,False,?,?,0,1,0,0,-,-,-
musica,False,?,?,0,1,0,0,-,-,-
muta,False,?,?,0,1,0,0,-,-,-
mutazione,False,?,?,0,5,1,0,-,-,-
mutazioni,False,?,?,0,1,0,0,-,-,-
n,False,?,?,0,1,0,0,-,-,-
nane,False,?,?,0,0,0,1,-,-,-
Napster,False,?,?,0,2,0,0,-,-,-
nata,False,?,?,0,0,0,1,-,-,-
natal,False,?,?,0,1,0,0,-,-,-
natalizi,False,?,?,223,0,6,0,-,-,-
natalizia,False,?,?,710,0,1,0,-,-,-
natalizio,False,?,?,1553,0,5,0,-,-,-
Natalizio,False,?,?,0,0,1,0,-,-,-
nati,False,?,-,0,1,1,1,-,-,-
navigazione,False,?,?,0,1,0,0,-,-,-
Nazioni,False,?,?,0,1,0,0,-,-,-
Neandertaliani,False,?,?,0,0,0,1,-,-,-
neandertaliano,False,?,?,0,0,3,0,-,-,-
Neanderthal,False,?,?,0,4,0,1,-,-,-
nebulosa,False,?,?,0,0,0,1,-,-,-
negoziati,False,?,?,0,9,1,0,-,-,-
negoziato,False,?,?,0,3,14,0,-,-,-
neoclassicismo,False,?,?,0,0,1,1,-,-,-
Netscape,False,?,?,0,1,0,0,-,-,-
niceno,False,?,?,0,0,0,1,-,-,-
nido,False,?,?,0,1,0,0,-,-,-
night,False,?,?,0,1,0,0,-,-,-
nightly,False,?,?,0,0,0,1,-,-,-
Nikoniani,False,?,?,0,0,0,1,-,-,-
nome,False,?,?,0,2,0,0,-,-,-
nomina,False,?,?,0,0,0,1,-,-,-
nomine,False,?,?,0,1,0,0,-,-,-
normanna,False,?,?,43,0,0,1,-,-,-
Normanna,False,?,?,0,0,0,1,-,-,-
normazione,False,?,?,0,2,0,0,-,-,-
norme,False,?,?,0,1,1,0,-,-,-
Norvegese,False,?,?,0,0,0,2,-,-,-
nostalgia,False,?,?,0,2,0,0,-,-,-
notificazione,False,?,?,0,0,1,0,-,-,-
notifiche,False,?,?,0,1,0,0,-,-,-
notte,False,?,?,0,1,0,0,-,-,-
Novecento,False,?,?,0,0,0,1,-,-,-
noviziati,False,?,?,0,1,0,0,-,-,-
noviziato,False,?,?,0,2,0,0,-,-,-
Now,False,?,?,0,1,0,0,-,-,-
nozione,False,?,?,0,1,0,0,-,-,-
nuclei,False,?,?,0,1,0,1,-,-,-
númenóreana,False,?,?,0,0,0,1,-,-,-
numero,False,?,Rank,0,1,0,0,-,-,-
nunzio,False,?,?,0,0,1,0,-,-,-
nup,False,?,?,0,2,0,0,-,-,-
nuptial,False,?,?,0,1,0,0,-,-,-
nuziale,False,?,?,157,0,1,0,-,-,-
obbligo,False,?,-,0,10,1,0,-,-,-
obesità,False,?,?,0,0,0,1,-,-,-
occupazioni,False,?,?,0,2,0,0,-,-,-
octoechos,False,?,?,0,1,0,0,-,-,-
offerta,False,?,?,0,0,2,0,-,-,-
offset,False,?,?,0,0,0,3,-,-,-
oggetto,False,?,?,0,1,0,0,-,-,-
Olimpiade,False,?,?,0,0,0,1,-,-,-
olimpiadi,False,?,?,0,0,1,0,-,-,-
olimpica,False,?,?,144,0,0,4,-,-,-
olimpici,False,?,?,0,1,0,1,-,-,-
olimpico,False,?,?,244,2,5,0,-,-,-
Olimpico,False,?,?,0,0,0,2,-,-,-
olimpionico,False,?,?,0,1,0,0,-,-,-
Olmeco,False,?,?,0,0,0,1,-,-,-
olocausto,False,?,-,0,1,0,0,-,-,-
Olocenico,False,?,?,0,0,0,1,-,-,-
olompico,False,?,?,0,0,0,1,-,-,-
omerici,False,?,?,0,0,1,0,-,-,-
omicidio,False,?,?,0,1,0,0,-,-,-
ominide,False,?,?,0,0,1,0,-,-,-
ominidi,False,?,?,0,2,2,1,-,-,-
omogeneizzazione,False,?,?,0,4,0,0,-,-,-
omogenizzazione,False,?,?,0,1,0,0,-,-,-
omologazione,False,?,?,0,1,0,0,-,-,-
onni-veggenza,False,?,?,0,1,0,0,-,-,-
op,False,?,?,50,3,0,0,-,-,-
opening,False,?,?,89,1,0,0,-,-,-
operatoria,False,?,?,1808,0,0,2,-,-,-
operatorietà,False,?,?,0,1,0,0,-,-,-
operatorio,False,?,?,939,0,0,1,-,-,-
operazioni,False,?,?,0,0,0,1,-,-,-
opercolo,False,?,?,0,1,0,0,-,-,-
opinione,False,?,?,0,1,0,0,-,-,-
Ora,False,?,?,0,0,0,4,-,-,-
orario,False,?,?,0,1,0,0,-,-,-
order,False,?,?,2924,12,0,4,-,-,-
ordering,False,?,?,0,1,0,0,-,-,-
orders,False,?,?,0,2,0,0,-,-,-
Ordoviciana,False,?,?,0,0,0,1,-,-,-
orecchino,False,?,?,0,1,0,0,-,-,-
orfani,False,?,?,0,0,1,0,-,-,-
org,False,?,?,0,1,0,0,-,-,-
organizzazione,False,?,Qualification or Set of Circumstances,0,1,2,0,-,-,-
orgasmico,False,?,?,0,1,0,0,-,-,-
orgasmo,False,?,?,0,1,0,0,-,-,-
orientamento,False,?,?,0,8,0,2,-,-,-
origini,False,?,?,0,1,0,0,-,-,-
ormone,False,?,?,0,0,0,1,-,-,-
ormoni,False,?,?,0,2,0,0,-,-,-
ospedale,False,?,Place or function,0,2,0,0,-,-,-
ospedaliero,False,?,?,158,1,0,0,-,-,-
ossidazione,False,?,?,0,1,0,0,-,-,-
Ottomana,False,?,?,0,0,0,1,-,-,-
out,False,?,?,218,2,0,0,-,-,-
output,False,?,?,0,2,0,0,-,-,-
ozonazione,False,?,?,0,2,0,0,-,-,-
pagamenti,False,?,?,0,1,0,0,-,-,-
pagato,False,?,?,258,0,1,0,-,-,-
paid,False,?,?,0,2,0,0,-,-,-
palco,False,?,?,0,1,0,0,-,-,-
palio,False,?,?,0,1,0,0,-,-,-
papà,False,?,Kinship,0,0,3,0,-,-,-
paralimpiadi,False,?,?,0,1,0,0,-,-,-
paralisi,False,?,?,0,1,0,0,-,-,-
parazione,False,?,?,0,5,0,0,-,-,-
parcella,False,?,?,0,1,1,0,-,-,-
parcelle,False,?,?,0,0,1,0,-,-,-
parchi,False,?,?,0,1,0,0,-,-,-
Parco,False,?,?,0,14,0,0,-,-,-
parere,False,?,?,0,3,3,0,-,-,-
pareri,False,?,?,0,1,0,0,-,-,-
Parmatour,False,?,?,0,1,0,0,-,-,-
partecipazione,False,?,-,0,1,0,0,-,-,-
Partenza,False,?,?,0,1,0,0,-,-,-
participation,False,?,?,0,1,0,0,-,-,-
partito,False,?,Qualification or Set of Circumstances,0,4,1,0,-,-,-
pasquale,False,?,?,359,0,2,0,-,-,-
pass,False,?,?,0,2,0,0,-,-,-
pastorizzazione,False,?,?,0,2,0,0,-,-,-
Patriot,False,?,?,0,1,0,0,-,-,-
pc,False,?,?,0,1,0,0,-,-,-
PDU,False,?,?,0,0,0,1,-,-,-
peeling,False,?,?,0,1,0,0,-,-,-
pellicola,False,?,?,0,1,0,0,-,-,-
penetrazione,False,?,?,0,2,0,0,-,-,-
pensiero,False,?,-,0,1,0,0,-,-,-
pensionabili,False,?,?,0,0,1,0,-,-,-
pensionarsi,False,?,?,0,0,6,0,-,-,-
pensione,False,?,?,0,2,0,0,-,-,-
pensioni,False,?,?,0,0,2,0,-,-,-
pentitismo,False,?,?,0,0,1,0,-,-,-
perestrojka,False,?,-,0,0,2,0,-,-,-
peri,False,?,?,0,1,0,1,-,-,-
periodo,False,?,?,0,1,0,0,-,-,-
peri-post,False,?,?,0,2,0,0,-,-,-
peritoneale,False,?,?,0,0,0,1,-,-,-
persecuzione,False,?,?,0,1,0,0,-,-,-
persona,False,?,Qualification or Set of Circumstances,0,9,0,0,-,-,-
personale,False,?,?,0,1,0,0,-,-,-
personalità,False,?,?,0,1,0,0,-,-,-
personalizzazione,False,?,?,0,2,0,0,-,-,-
persone,False,?,Qualification or Set of Circumstances,0,2,0,0,-,-,-
perturbazione,False,?,?,0,1,0,0,-,-,-
PET,False,?,?,0,1,0,0,-,-,-
Phil,False,?,?,0,1,0,0,-,-,-
phono,False,?,?,420,4,0,0,-,-,-
piacentini,False,?,?,0,1,0,0,-,-,-
pianificazione,False,?,?,0,5,0,1,-,-,-
pianificazioni,False,?,?,0,0,0,1,-,-,-
piano,False,?,?,0,1,0,0,-,-,-
Piano,False,?,?,0,1,0,0,-,-,-
piazza,False,?,?,0,1,0,0,-,-,-
pillola,False,?,?,0,0,1,0,-,-,-
pilota,False,?,Job or Career,0,5,0,0,-,-,-
pirandelliani,False,?,?,0,0,1,0,-,-,-
pirandellismo,False,?,?,0,0,1,0,-,-,-
pireneo,False,?,?,0,0,0,1,-,-,-
piscina,False,?,?,0,1,0,0,-,-,-
platonismo,False,?,Cultural or political movement,0,0,1,0,-,-,-
play,False,?,?,0,1,0,0,-,-,-
Play,False,?,?,0,1,0,0,-,-,-
playoff,False,?,?,0,1,0,0,-,-,-
poduzione,False,?,?,0,1,0,0,-,-,-
pogrom,False,?,?,0,1,0,0,-,-,-
polemica,False,?,?,0,1,0,0,-,-,-
politically,False,?,?,0,0,0,1,-,-,-
polling,False,?,?,0,3,0,0,-,-,-
polyester,False,?,?,0,1,0,0,-,-,-
ponderanza,False,?,?,0,1,0,0,-,-,-
Pontiche,False,?,?,0,0,0,1,-,-,-
porno,False,?,?,0,0,0,1,-,-,-
portale,False,?,?,0,1,0,0,-,-,-
posal,False,?,?,0,1,0,0,-,-,-
positivista,False,?,?,0,0,1,0,-,-,-
posizionamento,False,?,?,0,8,2,0,-,-,-
posizione,False,?,?,0,1,0,1,-,-,-
possesso,False,?,-,0,3,0,0,-,-,-
possibile-guerra,False,?,?,0,1,0,0,-,-,-
post,False,?,?,1035,57,2,1,-,-,-
post-concerto,False,?,?,0,1,0,0,-,-,-
posti,False,?,?,0,1,0,0,-,-,-
posting,False,?,?,0,2,0,0,-,-,-
postmoderno,False,?,?,0,1,0,0,-,-,-
post-rock,False,?,?,0,1,0,0,-,-,-
post-scuola,False,?,?,0,1,0,0,-,-,-
postscuola,False,?,?,0,1,0,0,-,-,-
postulante,False,?,?,0,1,0,0,-,-,-
potenti,False,?,?,55,4,0,0,-,-,-
potenza,False,?,?,77,11,2,0,-,-,-
potenziale,False,?,?,0,1,0,0,-,-,-
potere,False,?,-,0,1,0,0,-,-,-
povertà,False,?,?,0,2,0,0,-,-,-
pre-alpha,False,?,?,0,1,0,0,-,-,-
precettazione,False,?,?,0,0,1,0,-,-,-
pre-colloquio,False,?,?,0,0,1,0,-,-,-
predecessore,False,?,?,0,1,0,0,-,-,-
preg,False,?,?,96,0,0,1,-,-,-
pre-inchiesta,False,?,?,0,0,1,0,-,-,-
prenotazioni,False,?,?,0,4,0,0,-,-,-
prensionamenti,False,?,?,0,0,1,0,-,-,-
pre-pensionamento,False,?,?,0,0,1,0,-,-,-
pre-precedente,False,?,?,0,1,0,0,-,-,-
pre-pre-pre-teaser-del-trailer,False,?,?,0,1,0,0,-,-,-
pre-produzione,False,?,?,0,1,0,0,-,-,-
pre-rilascio,False,?,?,0,1,0,0,-,-,-
presentazione,False,?,?,0,1,0,0,-,-,-
presentazioni,False,?,?,0,0,1,0,-,-,-
press,False,?,?,51,9,0,0,-,-,-
pressatura,False,?,?,0,0,0,1,-,-,-
preventivo,False,?,?,0,1,0,0,-,-,-
pre-verifica,False,?,?,0,0,1,0,-,-,-
prima,False,?,?,0,0,1,0,-,-,-
primaria,False,?,?,193,0,1,0,-,-,-
primarie,False,?,?,91,0,2,0,-,-,-
primary,False,?,?,0,3,0,0,-,-,-
primavera,False,?,?,0,2,6,0,-,-,-
prin,False,?,?,0,1,0,0,-,-,-
print,False,?,?,298,41,0,1,-,-,-
prints,False,?,?,0,6,0,0,-,-,-
privatizzazione,False,?,-,0,0,1,0,-,-,-
privatizzazioni,False,?,?,0,1,1,0,-,-,-
procedimento,False,?,?,0,2,0,0,-,-,-
processi,False,?,?,0,1,0,0,-,-,-
processing,False,?,?,168,21,0,3,-,-,-
processo,False,?,?,0,3,13,1,-,-,-
processori,False,?,?,0,1,0,1,-,-,-
prodotti,False,?,?,0,1,0,0,-,-,-
prodotto,False,?,?,0,3,0,0,-,-,-
production,False,?,?,0,7,0,0,-,-,-
Produzione,False,?,?,0,1,0,0,-,-,-
professionalità,False,?,?,0,5,0,0,-,-,-
professionalizzazione,False,?,?,0,6,0,0,-,-,-
professione,False,?,?,0,1,0,0,-,-,-
progetti,False,?,?,0,3,2,0,-,-,-
progettualità,False,?,?,0,1,0,0,-,-,-
programma,False,?,?,0,6,0,0,-,-,-
programmateÈ,False,?,?,0,1,0,0,-,-,-
programming,False,?,?,0,1,0,0,-,-,-
progresso,False,?,?,0,1,0,0,-,-,-
proiezione,False,?,?,0,1,0,0,-,-,-
proiezioni,False,?,?,0,1,0,0,-,-,-
proinsulina,False,?,?,0,1,0,0,-,-,-
promotore,False,?,?,0,1,0,0,-,-,-
promozione,False,?,?,0,1,2,0,-,-,-
promulgazione,False,?,?,0,1,0,0,-,-,-
pro-ormone,False,?,?,0,0,0,1,-,-,-
proposte,False,?,?,0,11,0,0,-,-,-
proproduzione,False,?,?,0,1,0,0,-,-,-
prospettiva,False,?,?,0,1,0,0,-,-,-
prospetto,False,?,?,0,0,1,0,-,-,-
proteste,False,?,?,0,1,0,0,-,-,-
proto-scienza,False,?,?,0,1,0,0,-,-,-
protoslavo,False,?,?,0,0,0,1,-,-,-
prototipi,False,?,?,0,0,0,1,-,-,-
prototipo,False,?,?,0,0,2,2,-,-,-
prova,False,?,?,0,1,1,0,-,-,-
prove,False,?,?,0,0,2,0,-,-,-
provvigioni,False,?,?,0,0,0,1,-,-,-
pruduzione,False,?,?,0,2,0,0,-,-,-
psicofarmacologia,False,?,?,0,1,0,0,-,-,-
psicotica,False,?,?,0,0,0,1,-,-,-
pubblica,False,?,?,0,0,0,1,-,-,-
pubblicazioni,False,?,?,0,6,0,1,-,-,-
pubblicità,False,?,?,0,3,1,0,-,-,-
pubblicizzazione,False,?,?,0,1,0,0,-,-,-
puberi,False,?,?,0,2,0,1,-,-,-
pulcini,False,?,?,0,1,0,0,-,-,-
pulitura,False,?,?,0,3,0,0,-,-,-
pull,False,?,?,0,1,0,0,-,-,-
punti,False,?,?,0,1,0,0,-,-,-
pupa,False,?,?,0,1,0,0,-,-,-
Python,False,?,?,0,0,0,2,-,-,-
Qin,False,?,?,0,0,0,1,-,-,-
qualification,False,?,?,0,1,0,0,-,-,-
quantistica,False,?,?,0,3,0,0,-,-,-
Queen,False,?,?,0,0,0,1,-,-,-
questionario,False,?,?,0,1,0,0,-,-,-
quotazione,False,?,?,0,1,1,0,-,-,-
radiation,False,?,?,0,0,0,1,-,-,-
rafaellita,False,?,?,0,0,1,0,-,-,-
raffaeliti,False,?,?,0,2,0,0,-,-,-
raffaellismo,False,?,?,0,2,0,0,-,-,-
raffaellite,False,?,?,0,1,0,0,-,-,-
raffinazione,False,?,?,0,1,0,0,-,-,-
raffrescamento,False,?,?,0,1,0,0,-,-,-
rally,False,?,?,0,0,0,1,-,-,-
rap,False,?,?,0,1,0,0,-,-,-
rappresentazione,False,?,?,0,1,0,0,-,-,-
Rashidov,False,?,?,0,0,0,1,-,-,-
rassegna,False,?,?,0,1,0,0,-,-,-
razionalista,False,?,?,0,1,0,0,-,-,-
razzismo,False,?,Cultural or political movement,0,0,5,0,-,-,-
RC,False,?,?,0,0,0,4,-,-,-
reading,False,?,?,0,1,0,0,-,-,-
reaganiani,False,?,?,0,0,1,0,-,-,-
realizzazione,False,?,?,0,0,0,1,-,-,-
reato,False,?,?,0,1,0,0,-,-,-
reazioni,False,?,?,0,1,0,0,-,-,-
recensioni,False,?,?,0,1,0,0,-,-,-
recensore,False,?,?,0,0,1,0,-,-,-
reclutamento,False,?,?,0,3,0,0,-,-,-
recording,False,?,?,0,0,0,1,-,-,-
recovery,False,?,?,0,0,0,1,-,-,-
recupero,False,?,?,0,1,0,1,-,-,-
refendum,False,?,?,0,0,1,0,-,-,-
refrigerazione,False,?,?,0,1,1,0,-,-,-
regalo,False,?,?,0,1,0,0,-,-,-
regate,False,?,?,0,2,0,0,-,-,-
registrata,False,?,?,300,0,1,0,-,-,-
registrate,False,?,?,527,0,1,1,-,-,-
registrati,False,?,?,752,0,0,1,-,-,-
registrato,False,?,?,451,0,1,0,-,-,-
regolamentazione,False,?,?,0,1,0,0,-,-,-
regolazioni,False,?,?,0,0,0,1,-,-,-
relase,False,?,?,0,0,0,1,-,-,-
relativistica,False,?,?,0,0,0,2,-,-,-
relatività,False,?,?,0,1,0,0,-,-,-
relazione,False,?,?,0,8,38,0,-,-,-
relazioni,False,?,?,0,0,1,0,-,-,-
release,False,?,?,705,29,0,5,-,-,-
religione,False,?,?,0,4,0,0,-,-,-
render,False,?,?,0,1,0,0,-,-,-
rendering,False,?,?,64,1,0,0,-,-,-
renderizzata,False,?,?,45,0,0,1,-,-,-
renderizzato,False,?,?,0,1,0,0,-,-,-
renderizzazione,False,?,?,0,2,0,0,-,-,-
replicazione,False,?,?,0,0,0,4,-,-,-
repubblica,False,?,Qualification or Set of Circumstances,0,0,0,1,-,-,-
repubblicano,False,?,?,0,2,0,0,-,-,-
requsiti,False,?,?,0,0,0,1,-,-,-
resettlement,False,?,?,0,0,3,0,-,-,-
respingimento,False,?,?,0,1,0,0,-,-,-
respirazione,False,?,?,0,1,0,0,-,-,-
restauro,False,?,?,0,2,0,0,-,-,-
restyling,False,?,-,420,1,0,10,-,-,-
resyling,False,?,?,0,0,0,1,-,-,-
reticolazione,False,?,?,0,0,0,1,-,-,-
riallineamento,False,?,?,0,0,1,0,-,-,-
rialzo,False,?,?,0,0,1,0,-,-,-
riavvio,False,?,?,0,2,0,0,-,-,-
ricerca,False,?,?,0,5,0,2,-,-,-
ricerche,False,?,?,0,1,0,0,-,-,-
ricevimento,False,?,?,0,1,0,0,-,-,-
richiesta,False,?,?,0,3,0,0,-,-,-
richieste,False,?,?,0,1,0,0,-,-,-
ricostruzione,False,?,-,0,1,0,0,-,-,-
riemp,False,?,?,0,0,1,0,-,-,-
rientro,False,?,?,0,1,0,0,-,-,-
riformatori,False,?,?,0,0,0,1,-,-,-
riforme,False,?,?,0,1,0,0,-,-,-
rifornimento,False,?,?,0,2,0,0,-,-,-
rilevazione,False,?,?,0,1,0,0,-,-,-
Rinascimento,False,?,?,0,1,0,0,-,-,-
ring,False,?,?,0,4,0,0,-,-,-
rinnovazione,False,?,?,0,1,0,0,-,-,-
rinnovo,False,?,?,0,1,0,0,-,-,-
ripresa,False,?,?,0,1,1,1,-,-,-
risanamento,False,?,?,0,1,0,0,-,-,-
riscaldatori,False,?,?,0,1,0,0,-,-,-
Riserva,False,?,?,0,0,0,1,-,-,-
Risorgimentale,False,?,?,0,0,0,1,-,-,-
risposta,False,?,-,0,1,0,0,-,-,-
rissa,False,?,?,0,0,1,0,-,-,-
ristiano,False,?,?,0,0,0,1,-,-,-
ristrutturazione,False,?,?,0,1,0,0,-,-,-
ristrutturazioni,False,?,?,0,1,0,0,-,-,-
risveglio,False,?,?,0,0,1,0,-,-,-
ritiri,False,?,?,0,0,1,0,-,-,-
riunificazione,False,?,?,0,3,3,0,-,-,-
riunione,False,?,?,0,10,9,0,-,-,-
riunioni,False,?,?,0,1,0,0,-,-,-
rivalutazione,False,?,?,0,0,1,0,-,-,-
rivestimento,False,?,?,0,1,0,0,-,-,-
rivolta,False,?,?,0,0,1,0,-,-,-
rivoluzionaria,False,?,?,568,0,1,0,-,-,-
rivoluzioni,False,?,?,0,0,1,0,-,-,-
RNA,False,?,?,0,0,0,6,-,-,-
rock,False,?,-,0,2,1,1,-,-,-
Rocket,False,?,?,0,1,0,0,-,-,-
rodaggio,False,?,?,0,1,0,0,-,-,-
Rolando,False,?,?,0,1,0,0,-,-,-
romana,False,?,?,1746,2,0,7,-,-,-
Romana,False,?,?,0,0,0,1,-,-,-
romance,False,?,?,0,1,0,0,-,-,-
romane,False,?,?,324,0,0,2,-,-,-
Romane,False,?,?,0,0,0,2,-,-,-
romani,False,?,-,211,0,0,1,-,-,-
romani-,False,?,?,0,0,0,1,-,-,-
romanici,False,?,?,0,0,0,1,-,-,-
romanico,False,?,?,88,0,0,1,-,-,-
romano,False,?,?,433,0,0,3,-,-,-
romanticismo,False,?,Cultural or political movement,0,5,3,1,-,-,-
Romanticismo,False,?,?,0,1,0,0,-,-,-
romanticista,False,?,?,0,1,0,0,-,-,-
Romantico,False,?,?,0,0,0,1,-,-,-
Romina,False,?,?,0,1,0,0,-,-,-
Roseto,False,?,?,0,1,0,0,-,-,-
rotel,False,?,?,0,1,0,0,-,-,-
rRna,False,?,?,0,0,0,1,-,-,-
rRNA,False,?,?,0,0,0,3,-,-,-
sabato,False,?,?,0,2,0,0,-,-,-
Sahara,False,?,?,0,1,0,0,-,-,-
salari,False,?,?,0,1,0,0,-,-,-
salario,False,?,?,0,2,1,0,-,-,-
salatura,False,?,?,0,1,0,0,-,-,-
sale,False,?,?,174,1,0,0,-,-,-
salé,False,?,?,0,1,0,0,-,-,-
sales,False,?,?,214,7,0,0,-,-,-
salone,False,?,?,0,0,1,0,-,-,-
salto,False,?,?,0,0,0,1,-,-,-
salvataggio,False,?,?,0,0,0,1,-,-,-
Sammy,False,?,?,0,1,0,0,-,-,-
sanatoria,False,?,?,0,0,1,0,-,-,-
Sanremo,False,?,?,0,1,0,0,-,-,-
sanzioni,False,?,?,0,3,0,0,-,-,-
sapere,False,?,-,0,1,0,0,-,-,-
sapiens,False,?,?,0,0,0,2,-,-,-
sassone,False,?,?,0,0,0,1,-,-,-
satellitare,False,?,?,0,1,0,0,-,-,-
sbarco,False,?,?,0,1,0,0,-,-,-
SBN,False,?,?,0,1,0,0,-,-,-
scalata,False,?,?,0,0,1,0,-,-,-
scandalo,False,?,?,0,0,2,0,-,-,-
scansione,False,?,?,0,1,0,0,-,-,-
scavo,False,?,?,0,2,0,0,-,-,-
scelta,False,?,-,0,4,1,0,-,-,-
scelte,False,?,-,0,2,0,0,-,-,-
sceneggiatura,False,?,?,0,2,2,0,-,-,-
sceneggiature,False,?,?,0,0,1,0,-,-,-
schieramento,False,?,?,0,0,0,1,-,-,-
schizofrenia,False,?,?,0,2,0,1,-,-,-
schizofrenici,False,?,?,0,1,0,0,-,-,-
school,False,?,?,94,4,0,0,-,-,-
sciamatura,False,?,?,0,1,0,0,-,-,-
scientifico,False,?,?,113,0,0,1,-,-,-
scienza,False,?,-,0,7,0,1,-,-,-
scioglimento,False,?,?,0,1,1,1,-,-,-
sciopero,False,?,?,0,0,1,0,-,-,-
scisma,False,?,?,0,1,0,0,-,-,-
scissione,False,?,-,0,4,3,1,-,-,-
scolarizzazione,False,?,?,0,3,0,0,-,-,-
scolastica,False,?,?,129,0,1,0,-,-,-
scontrino,False,?,?,0,2,0,0,-,-,-
scontro,False,?,?,0,0,0,1,-,-,-
scoperta,False,?,?,0,1,0,6,-,-,-
screening,False,?,?,317,20,0,0,-,-,-
script,False,?,?,0,1,0,0,-,-,-
scritta,False,?,?,0,1,0,0,-,-,-
scrizione,False,?,?,0,5,1,0,-,-,-
scrizioni,False,?,?,0,3,1,0,-,-,-
scrutinio,False,?,?,0,3,0,0,-,-,-
scudetto,False,?,?,0,1,0,0,-,-,-
Scuola,False,?,?,0,1,0,0,-,-,-
season,False,?,?,991,26,0,22,-,-,-
seasons,False,?,?,0,1,0,0,-,-,-
seccheria,False,?,?,0,2,0,0,-,-,-
secessione,False,?,?,0,1,1,0,-,-,-
secessionista,False,?,?,0,1,0,0,-,-,-
segnalamento,False,?,?,0,1,0,0,-,-,-
segnalazione,False,?,?,0,3,0,0,-,-,-
selection,False,?,?,0,15,0,0,-,-,-
selector,False,?,?,0,1,0,0,-,-,-
selettore,False,?,?,0,0,0,1,-,-,-
selezionarlo,False,?,?,0,0,1,0,-,-,-
selezionato,False,?,?,114,0,0,1,-,-,-
selezionatori,False,?,?,0,0,1,0,-,-,-
seminari,False,?,?,0,2,0,0,-,-,-
senescenza,False,?,?,0,1,0,0,-,-,-
sensi-sti,False,?,?,0,1,0,0,-,-,-
sentare,False,?,?,0,1,0,0,-,-,-
sentazione,False,?,?,0,13,0,0,-,-,-
sente,False,?,?,166,0,0,1,-,-,-
sentence,False,?,?,0,3,0,0,-,-,-
sentenza,False,?,?,0,1,4,0,-,-,-
sentimenti,False,?,?,0,1,0,0,-,-,-
sentimento,False,?,?,0,3,0,0,-,-,-
sentino,False,?,?,0,1,0,0,-,-,-
senze,False,?,?,0,1,0,0,-,-,-
separazione,False,?,?,0,3,0,0,-,-,-
sequel,False,?,?,0,1,0,0,-,-,-
Sequenza,False,?,?,0,5,0,0,-,-,-
sera,False,?,?,0,1,0,0,-,-,-
serale,False,?,?,604,9,12,4,-,-,-
serali,False,?,?,126,1,0,0,-,-,-
serate,False,?,?,0,2,0,0,-,-,-
serbatoio,False,?,?,0,0,0,1,-,-,-
serraggio,False,?,?,0,1,0,0,-,-,-
Serre,False,?,?,0,1,0,0,-,-,-
Sertoli,False,?,?,0,0,0,1,-,-,-
service,False,?,?,0,2,0,0,-,-,-
sessantottini,False,?,Cultural or political movement,0,1,0,0,-,-,-
sessantottino,False,?,Cultural or political movement,0,2,1,0,-,-,-
sessantotto,False,?,-,0,0,1,0,-,-,-
Sessantotto,False,?,?,0,1,0,0,-,-,-
session,False,?,?,0,1,0,0,-,-,-
sessione,False,?,?,0,3,0,0,-,-,-
sessioni,False,?,?,0,1,0,0,-,-,-
sesso,False,?,?,0,0,0,1,-,-,-
set,False,?,?,102,2,0,0,-,-,-
settaggi,False,?,?,0,1,0,0,-,-,-
settantasette,False,?,?,0,0,0,1,-,-,-
settecento,False,?,?,0,1,0,0,-,-,-
settembre,False,?,?,0,2,0,0,-,-,-
setting,False,?,?,0,1,0,0,-,-,-
settlement,False,?,?,0,0,1,0,-,-,-
sfiducia,False,?,-,0,1,0,0,-,-,-
sganciamento,False,?,?,0,0,0,1,-,-,-
sgrassato,False,?,?,0,0,0,1,-,-,-
Shang,False,?,?,0,0,0,1,-,-,-
shared,False,?,?,53,0,0,2,-,-,-
shock,False,?,?,0,2,0,0,-,-,-
show,False,?,?,568,11,0,7,-,-,-
sidente,False,?,?,0,2,0,0,-,-,-
sidenza,False,?,?,0,2,0,0,-,-,-
